412439450.0,122.17733333333334,29.95883333333333,165.5,164.0,2.0,0.0,1516597331.0
412439450.0,122.1775,29.95883333333333,164.0,165.0,2.299999952316284,0.0,1516597334.0
412439450.0,122.1775,29.958666666666666,162.60000610351562,166.0,2.799999952316284,0.0,1516597340.0
412439450.0,122.1775,29.958666666666666,162.3000030517578,167.0,3.0,0.0,1516597343.0
412439450.0,122.17766666666668,29.95833333333333,161.5,168.0,3.900000095367432,0.0,1516597355.0
412439450.0,122.17783333333334,29.958000000000002,161.89999389648438,170.0,4.800000190734863,0.0,1516597364.0
412439450.0,122.17783333333334,29.957666666666668,163.1999969482422,172.0,5.699999809265138,0.0,1516597373.0
412439450.0,122.178,29.957166666666666,164.60000610351562,172.0,6.800000190734862,0.0,1516597387.0
412439450.0,122.17816666666668,29.95683333333333,165.6999969482422,173.0,7.5999999046325675,0.0,1516597394.0
412439450.0,122.17816666666668,29.95633333333333,166.60000610351562,173.0,8.199999809265138,0.0,1516597403.0
412439450.0,122.17833333333333,29.956,167.0,171.0,8.800000190734863,0.0,1516597415.0
412439450.0,122.1785,29.9555,167.0,172.0,9.199999809265137,0.0,1516597424.0
412439450.0,122.1785,29.955,167.3000030517578,172.0,9.600000381469727,0.0,1516597433.0
412439450.0,122.17866666666669,29.9545,167.10000610351562,170.0,9.899999618530273,0.0,1516597444.0
412439450.0,122.17883333333332,29.954,166.89999389648438,170.0,10.199999809265137,0.0,1516597454.0
412439450.0,122.179,29.9535,166.60000610351562,170.0,10.300000190734863,0.0,1516597463.0
412439450.0,122.17916666666666,29.95300000000001,166.60000610351562,173.0,10.5,0.0,1516597474.0
412439450.0,122.17916666666666,29.9525,167.5,177.0,10.600000381469727,0.0,1516597486.0
412439450.0,122.17916666666666,29.951999999999998,169.6999969482422,180.0,10.699999809265137,720.0032348632812,1516597493.0
412439450.0,122.17933333333332,29.95166666666667,171.6999969482422,182.0,10.800000190734863,720.0032348632812,1516597501.0
412439450.0,122.17933333333332,29.9515,172.6999969482422,183.0,10.800000190734863,720.0032348632812,1516597504.0
412439450.0,122.17933333333332,29.95133333333333,173.1999969482422,183.0,10.800000190734863,0.0,1516597507.0
412439450.0,122.17933333333332,29.951166666666666,174.1999969482422,184.0,10.899999618530273,0.0,1516597510.0
412439450.0,122.17933333333332,29.950833333333332,175.1999969482422,185.0,10.899999618530273,0.0,1516597514.0
412439450.0,122.17916666666666,29.950833333333332,175.6999969482422,185.0,10.899999618530273,0.0,1516597517.0
412439450.0,122.17916666666666,29.95066666666667,176.60000610351562,185.0,11.0,0.0,1516597520.0
412439450.0,122.17916666666666,29.9505,177.0,185.0,11.0,0.0,1516597523.0
412439450.0,122.17916666666666,29.95033333333333,177.6999969482422,185.0,11.0,0.0,1516597527.0
412439450.0,122.17916666666666,29.95,178.3000030517578,185.0,11.0,0.0,1516597531.0
412439450.0,122.17916666666666,29.95,178.60000610351562,185.0,11.0,0.0,1516597534.0
412439450.0,122.17916666666666,29.949,180.5,185.0,11.199999809265137,0.0,1516597553.0
412439450.0,122.17916666666666,29.94833333333333,181.1999969482422,185.0,11.300000190734865,0.0,1516597564.0
412439450.0,122.179,29.94766666666667,181.6999969482422,186.0,11.399999618530273,0.0,1516597576.0
412439450.0,122.179,29.94733333333333,182.1999969482422,187.0,11.5,0.0,1516597583.0
412439450.0,122.179,29.946666666666665,183.1999969482422,189.0,11.699999809265135,0.0,1516597593.0
412439450.0,122.17883333333332,29.94616666666667,184.5,190.0,11.800000190734865,0.0,1516597605.0
412439450.0,122.17883333333332,29.94566666666667,185.8000030517578,191.0,11.899999618530273,0.0,1516597614.0
412439450.0,122.17866666666669,29.945,187.3999938964844,192.0,12.0,0.0,1516597625.0
412439450.0,122.1785,29.9445,188.3999938964844,193.0,12.0,0.0,1516597636.0
412439450.0,122.17833333333333,29.94400000000001,189.6000061035156,195.0,12.100000381469727,0.0,1516597643.0
412439450.0,122.17816666666668,29.94333333333333,191.0,196.0,12.199999809265135,0.0,1516597654.0
412439450.0,122.178,29.94283333333333,192.1999969482422,194.0,12.199999809265135,0.0,1516597664.0
412439450.0,122.178,29.94233333333333,192.5,193.0,12.199999809265135,0.0,1516597674.0
412439450.0,122.17783333333334,29.941666666666666,192.3999938964844,192.0,12.199999809265135,0.0,1516597684.0
412439450.0,122.17766666666668,29.94116666666667,192.0,191.0,12.199999809265135,0.0,1516597693.0
412439450.0,122.1775,29.940666666666665,191.3000030517578,191.0,12.100000381469727,0.0,1516597706.0
412439450.0,122.1775,29.940166666666666,190.6999969482422,191.0,12.100000381469727,0.0,1516597713.0
412439450.0,122.17733333333334,29.9395,190.1999969482422,192.0,12.100000381469727,0.0,1516597724.0
412439450.0,122.17733333333334,29.939,189.8000030517578,192.0,12.100000381469727,0.0,1516597734.0
412439450.0,122.17716666666666,29.93833333333333,189.6000061035156,193.0,12.100000381469727,0.0,1516597745.0
412439450.0,122.177,29.93783333333333,189.8000030517578,194.0,12.100000381469727,0.0,1516597753.0
412439450.0,122.177,29.93733333333333,190.3999938964844,194.0,12.100000381469727,0.0,1516597763.0
412439450.0,122.17683333333332,29.93683333333333,191.0,194.0,12.100000381469727,0.0,1516597774.0
412439450.0,122.17666666666666,29.936166666666665,191.5,195.0,12.100000381469727,0.0,1516597784.0
412439450.0,122.1765,29.935666666666666,192.1000061035156,195.0,12.199999809265135,0.0,1516597794.0
412439450.0,122.17633333333332,29.935,192.5,195.0,12.199999809265135,0.0,1516597804.0
