413595000.0,122.102985,29.90415833333333,21.600000381469727,30.0,2.0,-720.0032348632812,1516673278.0
413595000.0,122.10300166666669,29.90419833333333,20.899999618530273,28.0,2.0999999046325684,-720.0032348632812,1516673281.0
413595000.0,122.10306499999999,29.904391666666665,15.5,22.0,2.5999999046325684,-720.0032348632812,1516673297.0
413595000.0,122.10307666666668,29.904446666666665,13.800000190734865,20.0,2.700000047683716,-720.0032348632812,1516673301.0
413595000.0,122.10310666666666,29.90464166666667,8.100000381469728,16.0,3.0,0.0,1516673315.0
413595000.0,122.10310833333334,29.90467,7.199999809265138,16.0,3.0,0.0,1516673318.0
413595000.0,122.10311166666666,29.90472833333333,5.300000190734863,16.0,3.0999999046325684,0.0,1516673322.0
413595000.0,122.10311499999999,29.90478833333333,4.300000190734863,15.0,3.0999999046325684,0.0,1516673325.0
413595000.0,122.10311666666666,29.90484833333333,2.900000095367432,15.0,3.2000000476837163,0.0,1516673328.0
413595000.0,122.10311833333333,29.90488,2.0999999046325684,15.0,3.2000000476837163,0.0,1516673332.0
413595000.0,122.10311666666666,29.905133333333332,358.5,16.0,3.2999999523162837,0.0,1516673348.0
413595000.0,122.10306166666666,29.90582833333333,357.0,27.0,3.5,720.0032348632812,1516673388.0
413595000.0,122.10306666666666,29.905959999999997,0.0,30.0,3.5,720.0032348632812,1516673397.0
413595000.0,122.10307333333333,29.90602166666667,1.7000000476837158,32.0,3.5,720.0032348632812,1516673402.0
413595000.0,122.10311666666666,29.90624333333333,8.199999809265138,37.0,3.400000095367432,720.0032348632812,1516673415.0
413595000.0,122.103125,29.90627333333333,9.0,37.0,3.2999999523162837,720.0032348632812,1516673417.0
413595000.0,122.10321499999999,29.906515000000002,18.299999237060547,44.0,3.2000000476837163,720.0032348632812,1516673435.0
413595000.0,122.10322833333332,29.906540000000003,19.600000381469727,45.0,3.0999999046325684,720.0032348632812,1516673438.0
413595000.0,122.10325833333332,29.90658833333333,22.299999237060547,47.0,3.0999999046325684,720.0032348632812,1516673442.0
413595000.0,122.10328999999999,29.906633333333332,24.899999618530273,47.0,3.0,720.0032348632812,1516673445.0
413595000.0,122.10347833333331,29.906841666666665,38.5,53.0,2.799999952316284,0.0,1516673465.0
413595000.0,122.103655,29.906975,47.599998474121094,56.0,2.700000047683716,0.0,1516673481.0
413595000.0,122.10370166666668,29.907004999999998,49.599998474121094,57.0,2.700000047683716,0.0,1516673485.0
